Date,Miner Revenue
2017-09-29,2344.63699795
2017-09-30,2227.55341245
2017-10-01,1827.10490898
2017-10-02,1744.65750351
2017-10-03,2054.99562943
2017-10-04,2436.54914591
2017-10-05,1814.60463354
2017-10-06,1723.18672878
2017-10-07,2137.08244312
2017-10-08,2078.73990456
2017-10-09,2389.92399747
2017-10-10,2160.44837795
2017-10-11,2168.90952801
2017-10-12,1885.87337136
2017-10-13,2088.74642814
2017-10-14,1982.45840289
2017-10-15,1991.31248867
2017-10-16,2595.54992212
2017-10-17,2369.2619706
2017-10-18,2260.23774199
2017-10-19,2080.39387781
2017-10-20,2413.38565959
2017-10-21,2402.65826421
2017-10-22,2076.79673325
2017-10-23,2433.52538858
2017-10-24,2323.28456628
2017-10-25,2283.84661617
2017-10-26,2453.03900002
2017-10-27,2368.21786846
2017-10-28,1467.37126357
2017-10-29,1242.08911379
2017-10-30,2202.22579421
2017-10-31,2096.46021427
2017-11-01,1963.22468691
2017-11-02,2243.71974585
2017-11-03,2153.1830118
2017-11-04,1763.65229517
2017-11-05,1889.94278825
2017-11-06,1958.89338115
2017-11-07,1911.03944617
2017-11-08,2237.54633641
2017-11-09,2069.05333537
2017-11-10,2275.16450038
2017-11-11,1823.47648646
2017-11-12,1325.30293423
2017-11-13,1589.52488698
2017-11-14,2527.16416066
2017-11-15,2220.69211998
2017-11-16,2489.04671078
2017-11-17,2404.64366625
2017-11-18,2483.0818919
2017-11-19,1984.18299295
2017-11-20,2251.72966625
2017-11-21,2511.28403404
2017-11-22,2471.4648173
2017-11-23,2108.49151405
2017-11-24,2230.14445396
2017-11-25,2092.88624836
2017-11-26,2143.76382895
2017-11-27,2103.36478275
2017-11-28,2365.59432049
2017-11-29,2195.59950637
2017-11-30,2453.16331551
2017-12-01,2357.73467365
2017-12-02,2530.91799284
2017-12-03,2201.91099646
2017-12-04,2386.70559053
2017-12-05,2492.39898858
2017-12-06,2445.32526078
2017-12-07,2608.59491236
2017-12-08,2269.84247555
2017-12-09,2596.02440333
2017-12-10,2736.83077839
2017-12-11,2503.76817825
2017-12-12,2630.52047142
2017-12-13,2491.21021965
2017-12-14,2918.33537203
2017-12-15,2964.98975202
2017-12-16,2706.58308946
2017-12-17,2669.50956816
2017-12-18,2844.86926706
2017-12-19,2866.63199238
2017-12-20,2423.60871184
2017-12-21,2620.78471408
2017-12-22,2788.20801564
2017-12-23,3433.2489158
2017-12-24,2792.57708486
2017-12-25,2763.17647728
2017-12-26,2381.19557742
2017-12-27,2497.07436876
2017-12-28,2746.82795861
2017-12-29,2637.39241591
2017-12-30,2855.91648596
2017-12-31,2602.37175998
2018-01-01,2581.21958478
2018-01-02,2427.22516962
2018-01-03,2787.37813769
2018-01-04,2712.52044737
2018-01-05,2877.01786747
2018-01-06,2491.81373645
2018-01-07,2784.20594719
2018-01-08,2720.87961422
2018-01-09,2771.36860616
2018-01-10,2792.97217054
2018-01-11,2794.0134138
2018-01-12,3106.42854137
2018-01-13,2849.0916385
2018-01-14,2389.29185146
2018-01-15,2429.4216004
2018-01-16,2383.8238381
2018-01-17,2601.4884903
2018-01-18,2761.85829411
2018-01-19,2813.00532303
2018-01-20,2552.35540963
2018-01-21,2646.73848714
2018-01-22,2681.75336341
2018-01-23,2402.51725095
2018-01-24,2502.326689
2018-01-25,2477.62329857
2018-01-26,2199.48640539
2018-01-27,2141.75700944
2018-01-28,2130.3487012
2018-01-29,2128.96155049
2018-01-30,1994.44277099
2018-01-31,2250.17806227
2018-02-01,1628.90186562
2018-02-02,2213.44974197
2018-02-03,2373.10463807
2018-02-04,2117.44781508
2018-02-05,2336.55081445
2018-02-06,2489.70558783
2018-02-07,2288.03034995
2018-02-08,1882.92437808
2018-02-09,1727.30968325
2018-02-10,1779.27776842
2018-02-11,1870.47161526
2018-02-12,1949.80565643
2018-02-13,2144.39268325
2018-02-14,2120.69221437
2018-02-15,2300.93169877
2018-02-16,1701.00018795
2018-02-17,2020.28390098
2018-02-18,1910.35220473
2018-02-19,2069.85614147
2018-02-20,2077.03899365
2018-02-21,1813.23718511
2018-02-22,2153.3897929
2018-02-23,1899.48605498
2018-02-24,1928.10460372
2018-02-25,1904.65180174
2018-02-26,2178.64154587
2018-02-27,1809.40460191
2018-02-28,2049.92918084
2018-03-01,1990.10460963
2018-03-02,2114.29215931
2018-03-03,1991.38429133
2018-03-04,2288.76177813
2018-03-05,1882.2838815
2018-03-06,1908.07757579
2018-03-07,1987.29344728
2018-03-08,1997.05376007
2018-03-09,2059.60606843
2018-03-10,1860.46128841
2018-03-11,1794.81317464
2018-03-12,1947.73706153
2018-03-13,2045.23769198
2018-03-14,2036.77022996
2018-03-15,1836.79209101
2018-03-16,1836.09962604
2018-03-17,1979.72433615
2018-03-18,1883.73281633
2018-03-19,1912.74231786
2018-03-20,1968.52005649
2018-03-21,1618.95688638
2018-03-22,1931.35347671
2018-03-23,1814.52331673
2018-03-24,1688.49317052
2018-03-25,1972.08796423
2018-03-26,1708.24818629
2018-03-27,1902.01691798
2018-03-28,1926.97107627
2018-03-29,1712.21775869
2018-03-30,1926.66685703
2018-03-31,2050.66543798
2018-04-01,1620.15724264
2018-04-02,2043.07397679
2018-04-03,1971.25429434
2018-04-04,2063.21698913
2018-04-05,1862.13334642
2018-04-06,1974.38706244
2018-04-07,1759.28436507
2018-04-08,2277.335041
2018-04-09,2033.63758237
2018-04-10,1859.66597774
2018-04-11,2073.24923046
2018-04-12,2034.88470178
2018-04-13,1961.66443907
2018-04-14,2098.13127168
2018-04-15,1736.78699186
2018-04-16,2061.4083682
2018-04-17,1787.84549551
2018-04-18,2051.49631704
2018-04-19,2025.24455727
2018-04-20,2252.9884897
2018-04-21,1741.979585
2018-04-22,2015.46629462
2018-04-23,2021.40437708
2018-04-24,1941.42087292
2018-04-25,2054.31899638
2018-04-26,1631.39101724
2018-04-27,1830.03569129
2018-04-28,1829.70890811
2018-04-29,1639.77294342
2018-04-30,2010.45168917
2018-05-01,1974.16955352
2018-05-02,2006.73459113
2018-05-03,1788.45490479
2018-05-04,1926.86712061
2018-05-05,1765.61858587
2018-05-06,2043.73119856
2018-05-07,1743.34096217
2018-05-08,1910.91663756
2018-05-09,1772.55532641
2018-05-10,2029.73668717
2018-05-11,1952.49013678
2018-05-12,1625.64838368
2018-05-13,2090.5897675
2018-05-14,1873.48131033
2018-05-15,1685.49278732
2018-05-16,1861.97293637
2018-05-17,2270.50292855
2018-05-18,1708.60777404
2018-05-19,1916.88060023
2018-05-20,1954.9909499
2018-05-21,1824.85185587
2018-05-22,1993.64895886
2018-05-23,1914.5929604
2018-05-24,2055.75196457
2018-05-25,1816.82149238
2018-05-26,2230.66905461
2018-05-27,2047.28223089
2018-05-28,2069.22284934
2018-05-29,1981.6009076
2018-05-30,1764.05897795
2018-05-31,2197.62953788
2018-06-01,2146.80760182
2018-06-02,2094.70753491
2018-06-03,1916.3285705
2018-06-04,2053.23954686
2018-06-05,2307.85728666
2018-06-06,2206.07627282
2018-06-07,1857.05937972
2018-06-08,1808.1210189
2018-06-09,1830.25668801
2018-06-10,1806.58713992
2018-06-11,1604.11912053
2018-06-12,1775.14614257
2018-06-13,1834.20811986
2018-06-14,1825.46206179
2018-06-15,1940.81163612
2018-06-16,1934.79352519
2018-06-17,2091.47953769
2018-06-18,1985.69379238
2018-06-19,2067.33148901
2018-06-20,2030.49888896
2018-06-21,2133.61075747
2018-06-22,2198.83299322
2018-06-23,1955.14930914
2018-06-24,2031.0352267
2018-06-25,2164.87988035
2018-06-26,1997.51767538
2018-06-27,1869.06929249
2018-06-28,1532.21344053
2018-06-29,1990.66051973
2018-06-30,1914.46211653
2018-07-01,1785.59499606
2018-07-02,1854.11894055
2018-07-03,1786.63373068
2018-07-04,1477.75106823
2018-07-05,1696.20815182
2018-07-06,1732.63342998
2018-07-07,2021.52856925
2018-07-08,1966.48971307
2018-07-09,1990.69046793
2018-07-10,1719.771615
2018-07-11,1885.31543819
2018-07-12,1707.85991472
2018-07-13,1781.45121563
2018-07-14,1807.0134421
2018-07-15,1677.32622597
2018-07-16,1677.6200841
2018-07-17,1523.99583834
2018-07-18,2012.74649934
2018-07-19,2206.17719859
2018-07-20,2166.28501794
2018-07-21,1948.22018338
2018-07-22,1730.01557302
2018-07-23,2289.75350962
2018-07-24,2101.23258898
2018-07-25,2017.23865675
2018-07-26,2239.07097707
2018-07-27,2086.32141828
2018-07-28,2108.44839865
2018-07-29,1828.75319121
2018-07-30,2141.07417483
2018-07-31,1699.51004937
2018-08-01,1863.13977774
2018-08-02,1896.06899996
2018-08-03,1937.66268898
2018-08-04,2098.32861222
2018-08-05,2217.25220709
2018-08-06,2013.57730016
2018-08-07,1655.28667986
2018-08-08,1906.48471793
2018-08-09,1982.73612857
2018-08-10,1883.37046383
2018-08-11,2220.45771544
2018-08-12,2140.22242073
2018-08-13,1950.48326232
2018-08-14,1894.66604963
2018-08-15,1726.91572329
2018-08-16,2034.77721582
2018-08-17,1999.3385493
2018-08-18,1924.50056146
2018-08-19,2016.47857689
2018-08-20,1829.0152563
2018-08-21,1904.5145455
2018-08-22,1875.09646508
2018-08-23,2023.6116019
2018-08-24,1881.85149445
2018-08-25,1844.25929543
2018-08-26,1708.48045241
2018-08-27,2190.11924338
2018-08-28,2345.65715349
2018-08-29,1957.82048221
2018-08-30,1760.94494959
2018-08-31,1948.99860941
2018-09-01,1962.97531254
2018-09-02,1906.33677255
2018-09-03,1816.30852581
2018-09-04,1819.99971238
2018-09-05,1599.87269699
2018-09-06,1681.30249896
2018-09-07,1906.08773727
2018-09-08,1927.88312159
2018-09-09,1894.01300141
2018-09-10,2055.75755811
2018-09-11,1707.59719043
2018-09-12,1785.47864568
2018-09-13,2123.97565038
2018-09-14,1870.64203332
2018-09-15,1671.00044989
2018-09-16,1765.55612803
2018-09-17,1751.00872198
2018-09-18,1704.43383786
2018-09-19,1793.97957253
2018-09-20,1967.38418461
2018-09-21,1943.46013053
2018-09-22,1825.61820592
2018-09-23,1955.70492058
2018-09-24,1889.78029907
2018-09-25,1865.23465419
2018-09-26,2133.27325104
2018-09-27,1757.31706404
2018-09-28,1811.66169895
2018-09-29,1953.27719803
2018-09-30,1919.39987634
2018-10-01,2052.56859153
2018-10-02,1997.05844917
2018-10-03,1738.00791438
2018-10-04,1834.04960314
2018-10-05,1893.89461098
2018-10-06,1646.27413336
2018-10-07,1579.65907123
2018-10-08,1788.38058877
2018-10-09,1704.50189723
2018-10-10,1641.15876645
2018-10-11,1815.89766558
2018-10-12,2006.03988743
2018-10-13,1668.32054777
2018-10-14,1775.67029413
2018-10-15,1437.34559059
2018-10-16,2048.47542749
2018-10-17,1706.6257659
2018-10-18,1743.59522114
2018-10-19,1743.57290731
2018-10-20,1792.51923019
2018-10-21,1801.70909825
2018-10-22,1737.07912045
2018-10-23,1954.40795
2018-10-24,1942.03439718
2018-10-25,1429.14281009
2018-10-26,1730.39006509
2018-10-27,1805.23815234
2018-10-28,1712.99458987
2018-10-29,1766.2812264
2018-10-30,1844.61250266
2018-10-31,1944.02159826
2018-11-01,2053.84407169
2018-11-02,1942.72123704
2018-11-03,1805.88907623
2018-11-04,2025.79336202
2018-11-05,1550.60981552
2018-11-06,1818.7266689
2018-11-07,1619.22689768
2018-11-08,1645.47663932
2018-11-09,1533.63343264
2018-11-10,1609.58237359
2018-11-11,1653.91366222
2018-11-12,1839.57063064
2018-11-13,1768.95329276
2018-11-14,1517.7424345
2018-11-15,1714.83091933
2018-11-16,1626.16961581
2018-11-17,1611.15620087
2018-11-18,1833.71198663
2018-11-19,1555.31181123
2018-11-20,1616.92983395
2018-11-21,1719.75086729
2018-11-22,1361.26677702
2018-11-23,1564.65618397
2018-11-24,1598.44158309
2018-11-25,1818.86532497
2018-11-26,1620.34381732
2018-11-27,1425.62914927
2018-11-28,1673.67547287
2018-11-29,1515.76151092
2018-11-30,1356.97194145
2018-12-01,1303.04970247
2018-12-02,1580.14756877
2018-12-03,1448.33655571
2018-12-04,1456.88668705
2018-12-05,1755.53976983
2018-12-06,1651.79014826
2018-12-07,1716.3469166
2018-12-08,1455.83524789
2018-12-09,1607.0837117
2018-12-10,1616.79261899
2018-12-11,1572.45193471
2018-12-12,1586.03389974
2018-12-13,1522.16279154
2018-12-14,1659.61378158
2018-12-15,1850.21741393
2018-12-16,1880.76744053
2018-12-17,1452.47018143
2018-12-18,2020.76549699
2018-12-19,1627.23136161
2018-12-20,1895.14506125
2018-12-21,1714.83283862
2018-12-22,1780.94962483
2018-12-23,2206.10323577
2018-12-24,2215.42552063
2018-12-25,1923.52803471
2018-12-26,2005.3645655
2018-12-27,1978.47681092
2018-12-28,2192.3424626
2018-12-29,2105.58179501
2018-12-30,1740.3735851
2018-12-31,2213.27720853
2019-01-01,1953.63595059
2019-01-02,1873.76348285
2019-01-03,1905.69523851
2019-01-04,1956.57117994
2019-01-05,1881.85680045
2019-01-06,2050.05146445
2019-01-07,1778.77735965
2019-01-08,1786.80263189
2019-01-09,2133.162824
2019-01-10,2074.57361448
2019-01-11,1975.31026548
2019-01-12,1874.37337421
2019-01-13,1742.34751923
2019-01-14,1726.47802989
2019-01-15,1882.60803157
2019-01-16,1671.69496074
2019-01-17,1687.14584824
2019-01-18,1611.50866647
2019-01-19,1745.18583816
2019-01-20,1679.89761572
2019-01-21,1977.05515962
2019-01-22,1895.19668429
2019-01-23,1645.7819068
2019-01-24,1847.83135483
2019-01-25,2047.80567258
2019-01-26,1749.88866124
2019-01-27,1894.84461392
2019-01-28,1728.07255856
2019-01-29,1837.44335531
2019-01-30,1847.53753118
2019-01-31,1721.71721508
2019-02-01,1968.13013691
2019-02-02,2006.3733019
2019-02-03,1818.97403435
2019-02-04,1739.58804954
2019-02-05,1854.49461248
2019-02-06,1854.69570167
2019-02-07,2071.84138191
2019-02-08,2191.74721864
2019-02-09,2058.54186133
2019-02-10,1892.52526049
2019-02-11,1764.40198512
2019-02-12,1835.30689865
2019-02-13,1634.99484013
2019-02-14,1947.37820414
2019-02-15,1788.63967392
2019-02-16,1613.92301092
2019-02-17,1896.90521087
2019-02-18,2006.90747687
2019-02-19,1967.44112352
2019-02-20,1986.85830647
2019-02-21,1662.54216157
2019-02-22,1535.26377378
2019-02-23,2050.4851471
2019-02-24,1813.55377263
2019-02-25,1741.43570516
2019-02-26,1827.13579312
2019-02-27,2048.23293876
2019-02-28,1794.929386
2019-03-01,1905.13119001
2019-03-02,2055.69616759
2019-03-03,1674.75996191
2019-03-04,1846.51558757
2019-03-05,1740.97943824
2019-03-06,1892.02705767
2019-03-07,1638.61010643
2019-03-08,1812.80854653
2019-03-09,1859.31245624
2019-03-10,1749.66941988
2019-03-11,1719.09289678
2019-03-12,1805.91768148
2019-03-13,1819.10142277
2019-03-14,1724.25807301
2019-03-15,1974.08198234
2019-03-16,1943.43583876
2019-03-17,2059.48218954
2019-03-18,1841.98183493
2019-03-19,2035.19579382
2019-03-20,2197.12280789
2019-03-21,2040.73352491
2019-03-22,1822.33033827
2019-03-23,2039.48731749
2019-03-24,1829.91882305
2019-03-25,1890.99091114
2019-03-26,1879.56529774
2019-03-27,1712.36289128
2019-03-28,1910.31262217
2019-03-29,1873.31912699
2019-03-30,1900.65524207
2019-03-31,1792.74699081
2019-04-01,1781.831277
2019-04-02,1763.21354757
2019-04-03,2077.94123629
2019-04-04,1918.31802389
2019-04-05,1903.90346439
2019-04-06,2087.38893608
2019-04-07,1818.39306044
2019-04-08,1848.6434017
2019-04-09,1981.1579794
2019-04-10,1765.19247077
2019-04-11,1960.55773184
2019-04-12,2078.20604825
2019-04-13,1986.02367857
2019-04-14,1754.63011148
2019-04-15,1583.71620219
2019-04-16,1890.18832081
2019-04-17,1889.77892749
2019-04-18,1800.52409926
2019-04-19,1934.90456857
2019-04-20,1978.81638604
2019-04-21,1696.27730482
2019-04-22,2074.49574881
2019-04-23,1746.51840171
2019-04-24,1547.36883575
2019-04-25,2168.16908643
2019-04-26,1881.58393559
2019-04-27,1977.61573282
2019-04-28,1766.8605619
2019-04-29,2083.70375289
2019-04-30,2109.74066977
2019-05-01,1836.33574164
2019-05-02,2202.12554969
2019-05-03,2364.83338936
2019-05-04,1981.52893951
2019-05-05,1709.80065176
2019-05-06,1676.32187695
2019-05-07,1965.86215013
2019-05-08,1679.08449481
2019-05-09,2013.14795335
2019-05-10,1982.37920947
2019-05-11,1686.69920705
2019-05-12,1748.97289428
2019-05-13,2077.32400741
2019-05-14,2201.06495921
2019-05-15,2033.52144325
2019-05-16,2058.20299721
2019-05-17,2052.03341629
2019-05-18,2113.93686085
2019-05-19,2043.9477971
2019-05-20,2164.88515857
2019-05-21,2199.88216221
2019-05-22,2118.01156682
2019-05-23,2261.50538693
2019-05-24,2135.86562412
2019-05-25,2105.35102269
2019-05-26,1877.1323125
2019-05-27,2159.74013064
2019-05-28,2276.28604627
2019-05-29,2242.45777964
2019-05-30,2362.323601
2019-05-31,2191.65095051
2019-06-01,1669.60162051
2019-06-02,2043.38379801
2019-06-03,1752.89168074
2019-06-04,1691.82272902
2019-06-05,2143.64977283
2019-06-06,2156.66545465
2019-06-07,2083.13550697
2019-06-08,2082.01289521
2019-06-09,1620.54839674
2019-06-10,1900.82369989
2019-06-11,2066.92139057
2019-06-12,1897.87674445
2019-06-13,1746.42575247
2019-06-14,1995.45231204
2019-06-15,2232.56982253
2019-06-16,1902.32786947
2019-06-17,1698.57815499
2019-06-18,1781.92797713
2019-06-19,2152.87501311
2019-06-20,2316.74751274
2019-06-21,1913.99594253
2019-06-22,1790.58740502
2019-06-23,1881.75352355
2019-06-24,2343.02992218
2019-06-25,2315.22793698
2019-06-26,1946.88767558
2019-06-27,2249.68671172
2019-06-28,1975.07318916
2019-06-29,2215.81281553
2019-06-30,2284.19949552
2019-07-01,2005.41894605
2019-07-02,1915.46943929
2019-07-03,2090.86048631
2019-07-04,2244.13735145
2019-07-05,2170.6571909
2019-07-06,2440.74611304
2019-07-07,2273.46231842
2019-07-08,1958.72370164
2019-07-09,2293.04749391
2019-07-10,1995.10346
2019-07-11,1700.33838394
2019-07-12,1692.25072002
2019-07-13,2115.59104107
2019-07-14,1806.57356593
2019-07-15,1853.51575216
2019-07-16,1888.82421216
2019-07-17,2089.0050136
2019-07-18,1726.92962526
2019-07-19,1585.2331277
2019-07-20,1543.95390302
2019-07-21,2261.66011057
2019-07-22,1901.26320899
2019-07-23,2028.5000016
2019-07-24,1839.0849806
2019-07-25,1787.99958347
2019-07-26,1930.66599589
2019-07-27,2121.28908255
2019-07-28,1933.01944888
2019-07-29,2213.5906632
2019-07-30,2140.28511753
2019-07-31,1835.87568653
2019-08-01,2191.24546567
2019-08-02,1820.98827683
2019-08-03,2157.35070974
2019-08-04,2189.01199904
2019-08-05,2107.21626979
2019-08-06,1830.04627716
2019-08-07,2058.61675595
2019-08-08,1985.92653669
2019-08-09,1844.0523852
2019-08-10,1902.77047063
2019-08-11,1925.48790924
2019-08-12,1942.94368288
2019-08-13,1715.56476795
2019-08-14,2036.96917116
2019-08-15,1957.83331871
2019-08-16,2015.29450937
2019-08-17,1889.92472517
2019-08-18,1634.80798761
2019-08-19,1603.71825577
2019-08-20,2079.84524189
2019-08-21,1959.10562052
2019-08-22,1752.75660419
2019-08-23,1815.83079656
2019-08-24,1953.75596635
2019-08-25,2029.77666527
2019-08-26,1958.9151521
2019-08-27,1746.26225794
2019-08-28,1721.41975743
2019-08-29,1921.18642163
2019-08-30,2096.27763975
2019-08-31,2034.72614932
2019-09-01,2098.62302465
2019-09-02,1807.7899689
2019-09-03,1891.49943648
2019-09-04,2088.78318742
2019-09-05,1737.57757625
2019-09-06,2099.33823511
2019-09-07,2011.97465158
2019-09-08,1901.77418786
2019-09-09,2234.1787786
2019-09-10,1857.88557616
2019-09-11,2312.43813532
2019-09-12,2334.61414561
2019-09-13,2004.37365806
2019-09-14,1902.2416988
2019-09-15,1958.86946606
2019-09-16,1855.44707387
2019-09-17,2067.05001769
2019-09-18,1884.65289284
2019-09-19,2208.88577734
2019-09-20,1886.65973971
2019-09-21,1919.98868188
2019-09-22,2097.68372754
2019-09-23,2096.19514176
2019-09-24,1457.21229382
2019-09-25,2001.89312435
2019-09-26,1991.51101114
2019-09-27,2169.92606061
2019-09-28,1684.566148
2019-09-29,2010.53030148
2019-09-30,1721.19838469
2019-10-01,1667.3444204
2019-10-02,1834.3113573
2019-10-03,1887.24441562
2019-10-04,1875.61919539
2019-10-05,1864.9226199
2019-10-06,1994.12426052
2019-10-07,1878.84275049
2019-10-08,1962.20789654
2019-10-09,2052.54548003
2019-10-10,1755.55367406
2019-10-11,2058.77448814
2019-10-12,1977.79369901
2019-10-13,1682.76668629
2019-10-14,1791.47569727
2019-10-15,1711.61943875
2019-10-16,1938.81916762
2019-10-17,1816.02811709
2019-10-18,1900.64717902
2019-10-19,2024.68669695
2019-10-20,1793.7267923
2019-10-21,1840.33117915
2019-10-22,2008.55682496
2019-10-23,2134.67224471
2019-10-24,2130.72843106
2019-10-25,1692.40063186
2019-10-26,1761.39262077
2019-10-27,1797.50993569
2019-10-28,1471.35698681
2019-10-29,1713.62711701
2019-10-30,1697.24436063
2019-10-31,1708.05208778
2019-11-01,1686.60882594
2019-11-02,1664.84588331
2019-11-03,1702.27518395
2019-11-04,1750.67509242
2019-11-05,1698.70898899
2019-11-06,1843.61722185
2019-11-07,1688.39127647
2019-11-08,1728.08992089
2019-11-09,1641.34964558
2019-11-10,1827.92855803
2019-11-11,2099.29015957
2019-11-12,1917.22540037
2019-11-13,1716.93688924
2019-11-14,1720.64115824
2019-11-15,2141.98174335
2019-11-16,2005.10627686
2019-11-17,1872.55663644
2019-11-18,1946.08702459
2019-11-19,1778.67488306
2019-11-20,1871.24912621
2019-11-21,1802.40442548
2019-11-22,1750.11620988
2019-11-23,1688.88136686
2019-11-24,2184.2052758
2019-11-25,1654.4030352
2019-11-26,1595.79565689
2019-11-27,1564.22009621
2019-11-28,1771.00223775
2019-11-29,2064.02736725
2019-11-30,1732.57996189
2019-12-01,1602.73794039
2019-12-02,1758.64391287
2019-12-03,1838.79735921
2019-12-04,2000.41092659
2019-12-05,2116.78244482
2019-12-06,1836.01212497
2019-12-07,1837.5666879
2019-12-08,1955.17538179
2019-12-09,1864.40476798
2019-12-10,1872.5574718
2019-12-11,1873.31467953
2019-12-12,1673.89650554
2019-12-13,1685.08029974
2019-12-14,1923.17111236
2019-12-15,1902.23090744
2019-12-16,1570.48160067
2019-12-17,1984.83105231
2019-12-18,1785.13123773
2019-12-19,1702.75214475
2019-12-20,1991.17218463
2019-12-21,1975.26868884
2019-12-22,2216.33587037
2019-12-23,2125.34999447
2019-12-24,1806.77416664
2019-12-25,1579.83769944
2019-12-26,1612.94986444
2019-12-27,2106.75040961
2019-12-28,1830.16168583
2019-12-29,1875.58987557
2019-12-30,1950.12531842
2019-12-31,2091.05903803
2020-01-01,1827.22448457
2020-01-02,2184.88624584
2020-01-03,1776.22092988
2020-01-04,2129.11093093
2020-01-05,2112.14848956
2020-01-06,2049.39008149
2020-01-07,1708.02394116
2020-01-08,2225.8148978
2020-01-09,1806.09413688
2020-01-10,1992.48803411
2020-01-11,1894.95580749
2020-01-12,2055.3069863
2020-01-13,1901.82472421
2020-01-14,1805.58368461
2020-01-15,1839.03385378
2020-01-16,1918.50065728
2020-01-17,2011.25953935
2020-01-18,2011.87864596
2020-01-19,1668.18036187
2020-01-20,1891.02521748
2020-01-21,1917.8483709
2020-01-22,1933.10207064
2020-01-23,1971.32645178
2020-01-24,2009.09230675
2020-01-25,1915.67738221
2020-01-26,2061.37557861
2020-01-27,1797.86229717
2020-01-28,1633.26459228
2020-01-29,1797.34831969
2020-01-30,2020.28226774
2020-01-31,1969.90003677
2020-02-01,1822.2899417
2020-02-02,1905.25920966
2020-02-03,1804.09845485
2020-02-04,1871.95770671
2020-02-05,1673.85357125
2020-02-06,2012.49615264
2020-02-07,1715.65307607
2020-02-08,1768.37725014
2020-02-09,1758.46670859
2020-02-10,1932.52549756
2020-02-11,1553.26855498
2020-02-12,1883.94424776
2020-02-13,1813.29046921
2020-02-14,1797.13479347
2020-02-15,1720.41772289
2020-02-16,1802.63375097
2020-02-17,1797.16629317
2020-02-18,1999.89945908
2020-02-19,1893.17124581
2020-02-20,1793.81333496
2020-02-21,1602.26710294
2020-02-22,1948.7836571
2020-02-23,1867.90379811
2020-02-24,1791.93047175
2020-02-25,1785.48117293
2020-02-26,1825.13210161
2020-02-27,1729.5290601
2020-02-28,1864.3926774
2020-02-29,2000.33222814
2020-03-01,1755.95936649
2020-03-02,2226.97682156
2020-03-03,1885.77773824
2020-03-04,1937.4233851
2020-03-05,2111.16006776
2020-03-06,2061.99823848
2020-03-07,1964.22650429
2020-03-08,1980.93739742
2020-03-09,1991.31170846
2020-03-10,1900.76748365
2020-03-11,1677.85651202
2020-03-12,1518.00425847
2020-03-13,1947.77268581
2020-03-14,1647.03514729
2020-03-15,1653.38664899
2020-03-16,1529.70753235
2020-03-17,1549.37674265
2020-03-18,1600.11810511
2020-03-19,1310.56676788
2020-03-20,1406.32659617
2020-03-21,1441.73757339
2020-03-22,1594.31800726
2020-03-23,1623.01525371
2020-03-24,1450.41681163
2020-03-25,1694.46381529
2020-03-26,1196.56217239
2020-03-27,2053.57566262
2020-03-28,1978.29857662
2020-03-29,1716.232255
2020-03-30,1908.82088094
2020-03-31,1863.71496686
2020-04-01,2016.44855293
2020-04-02,1939.92464444
2020-04-03,1937.05164987
2020-04-04,1675.84589966
2020-04-05,1978.97818248
2020-04-06,2200.98082669
2020-04-07,1621.49900893
2020-04-08,2137.61706866
2020-04-09,1809.86510962
2020-04-10,1948.38032638
2020-04-11,2058.08873326
2020-04-12,2001.28333895
2020-04-13,1925.60795615
2020-04-14,2153.89071572
2020-04-15,2123.37958223
2020-04-16,2138.55087792
2020-04-17,1953.55316361
2020-04-18,1613.02914511
2020-04-19,1994.1355429
2020-04-20,1915.68324255
2020-04-21,2034.38057006
2020-04-22,1885.90630527
2020-04-23,1663.82081641
2020-04-24,1816.22774666
2020-04-25,1836.24518432
2020-04-26,1727.58160072
2020-04-27,1733.83607092
2020-04-28,1790.57740054
2020-04-29,1952.51674127
2020-04-30,1866.03878
2020-05-01,1796.18255065
2020-05-02,1869.22348118
2020-05-03,1918.955651
2020-05-04,2157.64103813
2020-05-05,2041.64723602
2020-05-06,2046.76537045
2020-05-07,1993.71352199
2020-05-08,1928.41447074
2020-05-09,1816.51051198
2020-05-10,1785.19552167
2020-05-11,2187.21652357
2020-05-12,1873.38805594
2020-05-13,1020.4413384
2020-05-14,855.90347886
2020-05-15,858.94154829
2020-05-16,940.97724081
2020-05-17,895.42182736
2020-05-18,736.74350293
2020-05-19,969.12818517
2020-05-20,900.78040512
2020-05-21,910.07284729
2020-05-22,1022.67754802
2020-05-23,850.99802245
2020-05-24,846.84663982
2020-05-25,799.66233418
2020-05-26,874.14316062
2020-05-27,851.69532051
2020-05-28,942.43457174
2020-05-29,907.94391746
2020-05-30,886.90375088
2020-05-31,1042.87440774
2020-06-01,999.56383519
2020-06-02,915.66103408
2020-06-03,905.22509068
2020-06-04,949.2354491
2020-06-05,1005.43654873
2020-06-06,1175.11753873
2020-06-07,1256.22535054
2020-06-08,1020.48099427
2020-06-09,1054.12373052
2020-06-10,1035.03621968
2020-06-11,1063.80315253
2020-06-12,1194.90136462
2020-06-13,1047.99512633
2020-06-14,1008.50629044
2020-06-15,1079.04032953
2020-06-16,897.65348673
2020-06-17,988.62808062
2020-06-18,909.24662944
2020-06-19,814.21982149
2020-06-20,942.84985578
2020-06-21,885.70312391
2020-06-22,937.26545336
2020-06-23,930.90312529
2020-06-24,1032.84851055
2020-06-25,910.63712373
2020-06-26,921.95263507
